63,テンプレ1,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ1: ページ全体を使った1コマ
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): 朝のリビング。柔らかな朝日が窓から差し込む中、ミサキがソファに座り、片腕で赤ちゃんのユウくんを抱えてミルクをあげながら、もう片手でスマホを見ている。スマホ画面には秘書からのブリーフィング通知が表示されている。穏やかで温かい朝の光に包まれた空間。テーブルの上にはコーヒーカップ。 セリフ: ［ミサキ］の吹き出しに「おはよう、今日のタスクは…」 オノマトペ: なし"
64,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ5: 上・中・下の3段構成、読み順は上→中→下
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキのスマホ画面のクローズアップ。秘書AIからのブリーフィングメッセージが表示されている。「おはようございます。本日のタスク3件です」という通知。画面は明るく見やすいUI。 セリフ: なし オノマトペ: なし
2コマ目 (中段): スマホ画面にタスク一覧が表示されている。チェックリスト形式で「Instagram投稿チェック」「ブログ下書きレビュー」「ライティング案件対応」と並ぶ。ミサキの指がスクロールしている。 セリフ: ［ミサキ］の吹き出しに「3つだけ？楽勝じゃん」 オノマトペ: なし
3コマ目 (下段): スマホ画面にフォロワー数の推移グラフが表示されている。右肩上がりの折れ線グラフ。数字は4,800人を示す。ミサキが嬉しそうに目を細める。 セリフ: ［ミサキ］の吹き出しに「順調に伸びてる！」 オノマトペ: なし"
65,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ6: 上段1コマ＋下段左右2コマ、読み順は上段→下段右側→下段左側
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがスマホでInstagramの投稿プレビューを確認している。画面にはリール動画のサムネイルが並んでいる。真剣な表情で内容をチェック。 セリフ: ［ミサキ］の吹き出しに「この画像、差し替えて」 オノマトペ: なし
2コマ目 (下段右): スマホのチャット画面。秘書AIに「3枚目の画像を明るめに修正」と指示を送信している様子。指がタップしている。 セリフ: なし オノマトペ: ポチッ
3コマ目 (下段左): 修正完了の通知が届き、ミサキが満足げにうなずく。スマホ画面に「修正完了しました」の表示。時計が3分だけ経過している演出。 セリフ: ［ミサキ］の吹き出しに「承認完了、3分」 オノマトペ: なし"
66,テンプレ2,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ2: 上下均等2分割、読み順は上→下
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがダイニングテーブルでノートPCを開き、ブログの下書きを読んでいる。画面にはブログ記事のプレビューが映っている。赤ちゃんのユウくんはバウンサーでご機嫌。 セリフ: ［ミサキ］の吹き出しに「構成はいい感じ」 オノマトペ: なし
2コマ目 (下段): ミサキがキーボードを打ち、自分の体験談を一文追加している。画面に「私が実際にやってみたら…」と入力中の文字が見える。満足げな笑顔で承認ボタンを押す。 セリフ: ［ミサキ］の吹き出しに「体験談を足して、承認！」 オノマトペ: カタカタ"
67,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ7: 上段左右2コマ＋下段1コマ、読み順は上段右→上段左→下段
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段右): ミサキがベビーカーを押して公園の並木道を歩いている。木漏れ日が差し込み、爽やかな緑の風景。ミサキは穏やかな笑顔。 セリフ: なし オノマトペ: なし
2コマ目 (上段左): 公園のベンチに座ったミサキがスマホをチェックしている。ベビーカーの中でユウくんが眠っている。木陰の下で涼しげな雰囲気。 セリフ: ［ミサキ］の吹き出しに「ちょっと確認…」 オノマトペ: なし
3コマ目 (下段): スマホ画面のクローズアップ。秘書AIから「全タスク進行中です。承認待ちはありません」というメッセージ。ミサキが安心した表情でスマホをポケットにしまう。 セリフ: ［ミサキ］の吹き出しに「よし、お散歩続行！」 オノマトペ: なし"
68,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ4: 上大・下小の2コマ構成、読み順は上→下
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): 公園の広い芝生で、ユウくんがハイハイして遊んでいる。ミサキがベンチから優しく見守っている。午後の穏やかな日差し、周りには他の親子連れもいる。緑豊かで温かい雰囲気。ミサキの表情は穏やかで幸せそう。 セリフ: なし オノマトペ: なし
2コマ目 (下・小): ミサキのバストアップ。胸に手を当て、静かに感動している表情。背景にキラキラとした光のエフェクト。 セリフ: ［ミサキ］の吹き出しに「育児しながら会社回ってる…」 オノマトペ: なし"
69,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画、タクヤは添付のタクヤ_20260329_224437.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー。タクヤは白い無地シャツにベージュチノパン
◆【コマ構成】テンプレ5: 上・中・下の3段構成、読み順は上→中→下
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ノートPC越しのオンラインミーティング画面。タクヤが画面の中から穏やかに話しかけている。ミサキはPC前に座っている。 セリフ: ［タクヤ］の吹き出しに「社長の仕事は判断すること」 オノマトペ: なし
2コマ目 (中段): タクヤが指を立てて強調する表情のクローズアップ。背景に集中線。力強い目線。 セリフ: ［タクヤ］の吹き出しに「作業始めたら作業員だよ」 オノマトペ: なし
3コマ目 (下段): ミサキがハッとした表情で目を見開いている。背景にひらめきのエフェクト（電球マーク）。今までの自分の動き方を振り返っているような表情。 セリフ: ［ミサキ］の吹き出しに「私、判断だけしてた…！」 オノマトペ: なし"
70,テンプレ3,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ3: 上小・下大の2コマ構成、読み順は上→下
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): ミサキがユウくんのお昼寝で作業中断。スマホに「引き継ぎ保存しました」と秘書AIからの通知が表示されている。時計は14時を指す。 セリフ: なし オノマトペ: なし
2コマ目 (下・大): 16時。ユウくんが起きた後、ミサキがスマホを開くと「前回の続きから再開します」と表示されている。タスクの進捗バーが途中から再スタートしている図解。ミサキが感心した表情。 セリフ: ［ミサキ］の吹き出しに「便利すぎる…」 オノマトペ: なし"
71,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画、ケンタは添付のケンタ_20260329_224440.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー。ケンタはグレーTシャツにネイビースウェットパンツ
◆【コマ構成】テンプレ5: 上・中・下の3段構成、読み順は上→中→下
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 夕方のリビング。スマホに秘書AIから「本日の業務すべて完了しました」という通知。ミサキがスマホを見て満足げに微笑む。窓の外は夕焼け。 セリフ: ［ミサキ］の吹き出しに「今日も全部終わった！」 オノマトペ: なし
2コマ目 (中段): キッチンでケンタがエプロンをつけて夕食の準備をしている。まな板の上で野菜を切っている。温かい家庭の雰囲気。 セリフ: ［ケンタ］の吹き出しに「今日はカレーだよ」 オノマトペ: トントン
3コマ目 (下段): ミサキがリビングでユウくんを抱っこしながら鼻歌を歌っている。音符マークが浮かんでいる。幸せそうな表情。夕日に照らされた温かい室内。 セリフ: なし オノマトペ: ♪♪♪"
72,テンプレ1,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはリラックスしたルームウェア（柔らかい素材のグレーのパーカーにスウェットパンツ）
◆【コマ構成】テンプレ1: ページ全体を使った1コマ
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): 夜。間接照明に照らされたリビングのソファで、ミサキが膝にブランケットをかけて小説を読んでいる。穏やかで満ち足りた表情。サイドテーブルにはハーブティーのカップ。部屋は温かみのある暖色の照明。窓の外は星空。ユウくんはすでに寝ている静かな夜。 セリフ: ［ミサキ］の吹き出しに「これが私の新しい働き方」 オノマトペ: なし"
