41,テンプレ1,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): ミサキがスマホを両手で持ち、画面に表示されたアフィリエイト収入の通知を見て目を見開いている。スマホ画面には「フォロワー500人突破」「収益発生」の通知が光っている。ミサキの目には涙がにじみ、口元は震えながらも笑顔。背景にキラキラエフェクトと集中線。 セリフ: ［ミサキ］の吹き出しに「お金が入ってる…！」 オノマトペ: ピロン♪（通知音）"
42,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ5: 上中下3段の3コマ構成
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがノートPCの前で目をキラキラさせながら「ブログもやりたい！」とひらめいた表情。頭上に電球マーク。 セリフ: ［ミサキ］の吹き出しに「ブログもやりたい！」 オノマトペ: ピカーン！
2コマ目 (中段): ミサキがスマホでハンドメイド作品の画像を見ながら興奮している。周囲にアクセサリーやビーズのイメージが浮かぶ。 セリフ: ［ミサキ］の吹き出しに「ハンドメイドも！」 オノマトペ: ワクワク
3コマ目 (下段): ミサキがPCで電子書籍のサイトを見ている。次々とアイデアが浮かび、目が渦巻き気味。周囲にアイデアの吹き出しが複数浮かぶ。 セリフ: ［ミサキ］の吹き出しに「電子書籍も出せる！」 オノマトペ: どんどん！"
43,テンプレ6,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ6: 上1コマ+下左右2コマの3コマ構成（読み順: 上→下右→下左）
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): ミサキがPCでClaude Codeのチャット画面を開き、「ブログって作れる？」と入力している場面。PC画面にはClaude Codeの対話画面。 セリフ: ［ミサキ］の吹き出しに「これもできる？」 オノマトペ: カタカタ
2コマ目 (下右): PC画面のクローズアップ。Claude Codeが「できますよ！」「ブログも電子書籍も対応可能です」と回答している。画面が明るく光っている。 セリフ: ［Claude Code］の吹き出しに「全部できますよ！」 オノマトペ: なし
3コマ目 (下左): ミサキが椅子から身を乗り出し、両手を握りしめて興奮している。目がキラキラ、頬が紅潮。背景に花やキラキラエフェクト。 セリフ: ［ミサキ］の吹き出しに「全部やる！」 オノマトペ: キラキラ"
44,テンプレ2,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ2: 上下均等2分割の2コマ構成
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): PC画面のクローズアップ。複数のスプレッドシートが開かれ、タブが「ブログ計画」「ハンドメイド在庫」「SNS投稿」「電子書籍」と大量に並んでいる。画面がごちゃごちゃしている。 セリフ: なし オノマトペ: ズラーッ
2コマ目 (下): ミサキがPC画面の前で両手で頭を抱えている。目が渦巻き、口はへの字。背景に暗い縦線（落ち込み表現）。 セリフ: ［ミサキ］の吹き出しに「管理しきれない…」 オノマトペ: ガーン"
45,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ5: 上中下3段の3コマ構成
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがスマホのカレンダーを見て青ざめている。「投稿予定日」に赤いバツ印がいくつも付いている。SNSの投稿が3日間止まっている。 セリフ: ［ミサキ］の吹き出しに「投稿忘れてた！」 オノマトペ: ハッ！
2コマ目 (中段): ノートPCを開くと、ブログの下書きが1週間前のまま止まっている。更新日が古い日付を指している。 セリフ: ［ミサキ］の吹き出しに「ブログも止まってる…」 オノマトペ: シーン…
3コマ目 (下段): 部屋の隅にハンドメイドの材料（ビーズ、糸、布など）が段ボールに入ったまま放置されている。ミサキが遠い目で見つめている。 セリフ: ［ミサキ］の吹き出しに「これも手つかず…」 オノマトペ: ドヨーン"
46,テンプレ7,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ7: 上左右2コマ+下1コマの3コマ構成（読み順: 上右→上左→下）
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上右): 小さなユウくん（1歳半の男の子）がベッドで顔を真っ赤にして泣いている。体温計が38.5度を示している。ミサキが慌てた表情でユウくんの額に手を当てている。 セリフ: ［ミサキ］の吹き出しに「38.5度！？」 オノマトペ: ピピピッ（体温計の音）
2コマ目 (上左): 小児科の待合室。ミサキがユウくんを抱っこして不安そうな顔で座っている。周囲に他の親子の姿。病院の白い壁と掲示物。 セリフ: ［ミサキ］の吹き出しに「大丈夫だよ…」 オノマトペ: なし
3コマ目 (下): 深夜のリビング。時計が午前3時を指している。ミサキが疲れた顔でユウくんを抱っこしたまま揺らしている。部屋は薄暗く、窓の外は真っ暗。ミサキの目にクマ。 セリフ: ［ミサキ］の吹き出しに「早く楽になってね」 オノマトペ: ゆらゆら…"
47,テンプレ4,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ4: 上大・下小の2コマ構成
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): 3日ぶりにPCを開くミサキ。画面いっぱいに未読通知が何十件も並んでいる。メール通知、SNS通知、チャット通知がポップアップで重なり合っている。ミサキの表情は呆然。 セリフ: ［ミサキ］の吹き出しに「3日でこんなに…」 オノマトペ: ドサッ（通知の山）
2コマ目 (下・小): スプレッドシートのクローズアップ。セルが赤く染まり、「未対応」「期限超過」の文字が並ぶ。タスク管理が崩壊している様子。 セリフ: なし オノマトペ: 真っ赤…"
48,テンプレ3,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー
◆【コマ構成】テンプレ3: 上小・下大の2コマ構成
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): 散らかったリビングの俯瞰。洗濯物が山積み、テーブルの上にPC・スマホ・ハンドメイド材料が散乱。ユウくんが泣いている。 セリフ: なし オノマトペ: えーん（ユウくんの泣き声）
2コマ目 (下・大): ミサキが床に座り込み、膝を抱えている。目に涙が浮かび、暗い表情。背景に散らかった部屋と洗濯物の山。窓から差す光がミサキの影を長く伸ばしている。 セリフ: ［ミサキ］の吹き出しに「やっぱり私には無理…」 オノマトペ: シュン…"
49,テンプレ5,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ_20260329_224433.pngと100%同一の外見で描画、タクヤは添付のタクヤ_20260329_224437.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ミサキはボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー。タクヤは白い無地シャツにベージュチノパン
◆【コマ構成】テンプレ5: 上中下3段の3コマ構成
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキがスマホでタクヤにビデオ通話をかけている。スマホ画面にタクヤの顔が映り、ミサキの目は赤く腫れている。夜のリビング。 セリフ: ［ミサキ］の吹き出しに「タクヤさん…」 オノマトペ: プルルル
2コマ目 (中段): ミサキがスマホを持ちながら泣いている。涙がぽろぽろ流れ、唇を噛んでいる。画面には心配そうなタクヤの表情。 セリフ: ［ミサキ］の吹き出しに「全部中途半端で…」 オノマトペ: ぽろぽろ
3コマ目 (下段): スマホ画面のタクヤがゆっくり頷いている。穏やかで優しい表情。画面越しに静かに聞いている様子。ミサキの手が画面を握りしめている。 セリフ: ［タクヤ］の吹き出しに「うん、聞いてますよ」 オノマトペ: なし"
50,テンプレ1,"◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: タクヤは添付のタクヤ_20260329_224437.pngと100%同一の外見で描画
◆【出力サイズ】9:16
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: タクヤは白い無地シャツにベージュチノパン
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】副業に最適化した統一スタイル。親しみやすく実践的、現代的なライフスタイル表現。明るく前向きな色調、オレンジ・青・黄色基調、活力ある配色。親しみやすい柔らかな線、カジュアルで読みやすい表現。パソコン作業、スマホ、時計、収入の可視化、ステップ図解、必要に応じて集中線、効果線、擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): タクヤのバストアップ。穏やかだが真剣な表情で、まっすぐカメラ（ビデオ通話越しにミサキ）を見つめている。黒縁メガネの奥の目が優しく力強い。背景はタクヤの部屋のPC環境で、モニターの光が横顔を照らしている。落ち着いた暖色の照明。 セリフ: ［タクヤ］の吹き出しに「大丈夫です」、もう一つの吹き出しに「僕も同じ壁にぶつかった」 オノマトペ: なし"
